,product_name,year,varietal,origin,price,rating,rating_count
1083,Bodega Garzon Uruguay Reserve Albarino,2021,Albarino,Uruguay,20,4.0,69
1084,Chateau Lafite Rothschild (Futures Pre-Sale),2021,Bordeaux Red Blends,France,607,0.0,0
1085,Schramsberg Blanc de Blancs (1.5 Liter Magnum),2019,Vintage Sparkling Wine,California,85,0.0,0
1086,Li Veli Orion Primitivo,2020,Primitivo,Italy,16,3.6,21
1087,K Vintners Powerline Syrah,2019,Syrah/Shiraz,Washington,49,0.0,0
1088,Adelaida HMR Pinot Noir,2019,Pinot Noir,California,60,0.0,0
1089,La Massa Toscana,2018,Tuscan Blends,Italy,26,3.9,64
1090,Girard Cabernet Sauvignon,2018,Cabernet Sauvignon,California,31,4.2,70
1091,Domaine Huet Haut Lieu Demi-Sec,2020,Chenin Blanc,France,44,4.3,23
1092,Primarius Pinot Noir,2018,Pinot Noir,Oregon,16,3.7,5
1093,David Arthur Three Acre Cabernet Sauvignon,2017,Cabernet Sauvignon,California,169,0.0,0
1094,Billecart-Salmon Cuvee Elisabeth Salmon Brut Rose,2009,Sparkling Rosé,France,229,0.0,0
1095,K Vintners Royal City Syrah,2018,Syrah/Shiraz,Washington,169,0.0,0
1096,Donnafugata Ben Rye (375ML half-bottle),2019,Other Dessert,Italy,47,5.0,16
1097,L'Ecole 41 Walla Walla Valley Cabernet Sauvignon,2019,Cabernet Sauvignon,Washington,43,0.0,0
1098,Grossot Chablis Vaucoupin Premier Cru,2018,Chardonnay,France,50,0.0,0
1099,Failla Sonoma Coast Pinot Noir,2021,Pinot Noir,California,38,4.7,6
1100,Wrath Clone 3 Chardonnay,2019,Chardonnay,California,29,0.0,0
1101,Ultimate Provence UP Rose,2021,Rosé,France,24,3.9,40
1102,Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse,2018,Bordeaux Red Blends,France,54,4.4,11
1103,Wairau River Sauvignon Blanc,2021,Sauvignon Blanc,Zealand,20,4.5,20
1104,Kendall-Jackson Jackson Estate Petaluma Gap Pinot Noir,2017,Pinot Noir,California,38,3.8,21
1105,Duval-Leroy Femme de,Champagne,Vintage Sparkling Wine,France,129,0.0,0
1106,Tommasi Amarone della Valpolicella Classico,2017,Other Red Blends,Italy,83,3.7,15
1107,McPrice Myers Right Hand Man Syrah,2020,Syrah/Shiraz,California,25,4.2,12
1108,Graham Beck Brut Methode Cap,Classique,Non-Vintage Sparkling Wine,Africa,20,4.0,121
1109,Tenuta San Leonardo San Leonardo,2016,Bordeaux Red Blends,Italy,89,0.0,0
1110,Chateau Grand Colombier Montagne-St.-Emilion,2016,Bordeaux Red Blends,France,12,3.5,60
1111,Ferrari Brut,Rose,Sparkling Rosé,Italy,38,4.3,71
1112,Chofflet-Valdenaire Givry Clos de Choue Premier Cru,2019,Pinot Noir,France,42,0.0,0
1113,Bertani Amarone Classico,2009,Other Red Blends,Italy,129,4.6,32
1114,Chateau LaTour-Martillac,2019,Bordeaux Red Blends,France,38,0.0,0
1115,Morey-Coffinet Batard Montrachet Grand Cru,2020,Chardonnay,France,579,0.0,0
1116,Joseph Phelps Backus Vineyard Cabernet Sauvignon (1.5 Liter Magnum),2016,Cabernet Sauvignon,California,599,0.0,0
1117,Continuum (1.5 Liter Magnum),2019,Bordeaux Red Blends,California,629,0.0,0
1118,Hitching Post Cork Dancer Pinot Noir,2019,Pinot Noir,California,28,0.0,0
1119,La Playa Reserva Sauvignon Blanc,2021,Sauvignon Blanc,Chile,12,0.0,0
1120,Bodegas Ramirez de la Piscina Reserva,2016,Tempranillo,Spain,25,4.0,119
1121,Bodega Garzon Uruguay Reserva Tannat,2020,Tannat,Uruguay,20,3.9,28
1122,Joseph Drouhin Chassagne-Montrachet Morgeot Marquis de Laguiche Premier Cru,2020,Chardonnay,France,179,0.0,0
1123,Chateau La Mission Haut-Brion (1.5 Liter Magnum),2016,Bordeaux Red Blends,France,949,0.0,0
1124,Castello di Ama Chianti Classico San Lorenzo Gran Selezione,2017,Sangiovese,Italy,70,4.2,9
1125,Famiglia Bianchi Organic Malbec,2020,Malbec,Argentina,19,0.0,0
1126,Kaiken Indomito Malbec,2019,Malbec,Argentina,20,0.0,0
1127,Albert Bichot Vosne-Romanee Malconsorts Premier Cru Domaine du Clos Frantin,2018,Pinot Noir,France,279,0.0,0
1128,Chateau Fontenil (375ML half-bottle),2019,Bordeaux Red Blends,France,14,3.9,14
1129,Paco & Lola Albarino,2021,Albarino,Spain,20,3.9,18
1130,Bonny Doon Le Cigare Volant,2020,Rhone Red Blends,California,17,3.8,23
1131,Clos de los Siete Red Blend,2019,Other Red Blends,Argentina,19,3.6,13
1132,Ferreira Vintage Port,2018,Port,Portugal,149,5.0,5
1133,Vina Cobos Cocodrilo Corte,2020,Bordeaux Red Blends,Argentina,29,0.0,0
1134,Faiveley Charmes-Chambertin Grand Cru,2018,Pinot Noir,France,320,0.0,0
1135,Garofoli Verdicchio dei Castelli di Jesi Podium,2019,Verdicchio,Italy,32,4.0,20
1136,Chateau Pontet-Canet (1.5 Liter Magnum),2016,Bordeaux Red Blends,France,374,0.0,0
1137,Freemark Abbey Bosche Cabernet Sauvignon,2016,Cabernet Sauvignon,California,159,0.0,0
1138,Jermann Dreams,2020,Chardonnay,Italy,69,0.0,0
1139,Domaine de la Janasse Cotes du Rhone Village Les Garrigues,2019,Rhone Red Blends,France,49,3.9,7
1140,Catena Zapata Adrianna Vineyard Mundus Bacillus Terrae Malbec,2018,Malbec,Argentina,329,0.0,0
1141,Tour Saint Christophe,2017,Bordeaux Red Blends,France,36,4.0,96
1142,Lillet,Blanc,Vermouth,France,21,4.5,170
1143,Chateau Prieure-Lichine (Futures Pre-Sale),2020,Bordeaux Red Blends,France,39,0.0,0
1144,Sequoia Grove Cabernet Sauvignon,2019,Cabernet Sauvignon,California,50,4.0,11
1145,Gaja Costa Russi,2017,Nebbiolo,Italy,639,0.0,0
1146,Bodegas y Vinedos Alion,2018,Tempranillo,Spain,119,0.0,0
1147,William Fevre Chablis Vaudesir Grand Cru,2020,Chardonnay,France,179,0.0,0
1148,Diamond Creek Red Rock Terrace Cabernet Sauvignon,2018,Cabernet Sauvignon,California,285,4.7,8
1149,Chateau Angelus,2000,Bordeaux Red Blends,France,779,0.0,0
1150,Cervantes Blacktail Red Blend,2018,Other Red Blends,California,179,4.9,23
1151,Vina Robles Petite Sirah,2019,Petite Sirah,California,29,4.2,18
1152,Domaine du Vieux Telegraphe Chateauneuf-du-Pape La Crau (375ML half-bottle),2019,Rhone Red Blends,France,54,0.0,0
1153,Robert Biale Vineyards Stagecoach Vineyard Zinfandel,2019,Zinfandel,California,64,0.0,0
1154,The Prisoner Wine Company Unshackled Sparkling Rose,2018,Sparkling Rosé,California,28,3.6,7
1155,Rose & Arrow Hopewell Hills Gathered Stones Pinot Noir,2017,Pinot Noir,Oregon,120,4.2,6
1156,Bodegas Beronia Rioja Gran Reserva,2013,Tempranillo,Spain,37,0.0,0
1157,Trefethen Merlot,2019,Merlot,California,50,0.0,0
1158,La Spinetta Toscana Vermentino,2021,Vermentino,Italy,22,4.4,18
1159,District 7 Pinot Noir,2020,Pinot Noir,California,18,0.0,0
1160,La Valentina Montepulciano d'Abruzzo,2019,Montepulciano,Italy,23,3.6,7
1161,Highlands 41 Black Granite Red Blend,2020,Other Red Blends,California,16,4.4,17
1162,Green & Red Chiles Mill Vineyards Zinfandel,2017,Zinfandel,California,42,3.7,5
1163,Kanonkop Cabernet Sauvignon,2015,Cabernet Sauvignon,Africa,47,0.0,0
1164,Mumm Napa Cuvee,M,Non-Vintage Sparkling Wine,California,24,4.0,180
1165,Podere Castorani Montepulciano d'Abruzzo Cadetto,2017,Montepulciano,Italy,15,4.7,33
1166,Diamond Creek Volcanic Hill Cabernet Sauvignon (1.5 Liter Magnum),2018,Cabernet Sauvignon,California,649,0.0,0
1167,K Vintners Charlotte,2019,Rhone Red Blends,Washington,49,0.0,0
1168,Chateau Puygueraud,2018,Bordeaux Red Blends,France,18,3.9,58
1169,Delas Hermitage Les Bessards,2017,Syrah/Shiraz,France,290,0.0,0
1170,JCB No. 69 Brut Rose Cremant de,Bourgogne,Sparkling Rosé,France,28,4.3,240
1171,Chateau de Saint Cosme Cotes du Rhone Les Deux Albions,2019,Rhone Red Blends,France,25,3.9,38
1172,Chateau de Beaucastel Hommage Jacques Perrin Chateauneuf-du-Pape,2019,Rhone Red Blends,France,570,0.0,0
1173,Laurent-Perrier Grand Siecle No. 23 (1.5 Liter Magnum) with Gift,Box,Non-Vintage Sparkling Wine,France,600,0.0,0
1174,Elvio Cogno Ravera Barolo,2017,Nebbiolo,Italy,109,0.0,0
1175,Penfolds St. Henri Shiraz,2018,Syrah/Shiraz,Australia,150,0.0,0
1176,Moet & Chandon Grand Vintage Extra Brut,2013,Vintage Sparkling Wine,France,85,4.3,8
1177,Courtney Benham Rutherford Cabernet Sauvignon,2020,Cabernet Sauvignon,California,85,0.0,0
1178,Contino Gran Reserva,2015,Other Red Blends,Spain,67,0.0,0
1179,Bonterra The Roost Biodynamic Single Vineyard Chardonnay,2020,Chardonnay,California,44,0.0,0
1180,Foxen Block UU Bien Nacido Chardonnay,2019,Chardonnay,California,35,0.0,0
1181,Vaughn Duffy Russian River Valley Pinot Noir,2018,Pinot Noir,California,39,4.0,10
1182,Zuccardi Poligonos del Valle de Uco San Pablo Malbec,2019,Malbec,Argentina,29,3.4,18
1183,Catalina Sounds Sauvignon Blanc,2021,Sauvignon Blanc,Zealand,15,0.0,0
1184,Chateau Cheval Blanc,2018,Bordeaux Red Blends,France,809,0.0,0
1185,Chateau du Tertre,2019,Bordeaux Red Blends,France,42,0.0,0
1186,Sine Qua Non The Moment,2011,Rhone White Blends,California,389,0.0,0
1187,Chandon Blanc de Pinot,Noir,Non-Vintage Sparkling Wine,California,23,4.2,117
1188,Delamotte,Brut,Non-Vintage Sparkling Wine,France,64,4.2,57
1189,Allegrini Amarone,2018,Other Red Blends,Italy,82,0.0,0
1190,Catena Zapata Adrianna Vineyard White Stones Chardonnay,2019,Chardonnay,Argentina,129,0.0,0
1191,Donnhoff Nahe Estate Riesling Trocken,2021,Riesling,Germany,22,0.0,0
1192,Stag's Leap Wine Cellars Cask 23 Cabernet Sauvignon,2017,Cabernet Sauvignon,California,299,4.8,13
1193,Chateau Maison Noble Saint Martin Bordeaux Superieur,2019,Bordeaux Red Blends,France,20,0.0,0
1194,Buil and Gine Priorat Gine Gine,2018,Rhone Red Blends,Spain,22,3.9,70
1195,Chateau Fonreaud Listrac-Medoc,2016,Bordeaux Red Blends,France,26,4.0,136
1196,J Vineyards Russian River Chardonnay,2020,Chardonnay,California,29,4.1,5
1197,Van Zellers & Co VZ 40 Years Old Tawny,Port,Port,Portugal,158,0.0,0
1198,Kendall-Jackson Estates Collection Santa Maria Valley Chardonnay,2020,Chardonnay,California,35,4.0,5
1199,Terrazas de los Andes Altos del Plata Cabernet Sauvignon,2020,Cabernet Sauvignon,Argentina,10,3.7,16
1200,Hahn SLH Pinot Noir,2019,Pinot Noir,California,30,3.8,110
1201,DAOU Vineyards Reserve Cabernet Sauvignon,2020,Cabernet Sauvignon,California,59,0.0,0
1202,Domaine Laroque Cite de Carcassonne Chardonnay,2021,Chardonnay,France,13,4.4,60
1203,Kosta Browne Sonoma Coast Pinot Noir,2020,Pinot Noir,California,109,0.0,0
1204,Tapiz Alta Collection Malbec,2018,Malbec,Argentina,20,4.2,67
1205,El Enemigo Semillon,2018,Semillon,Argentina,28,3.8,35
1206,Cortonesi Poggiarelli Brunello di Montalcino,2016,Sangiovese,Italy,95,0.0,0
1207,Silverado GEO Cabernet Sauvignon,2018,Cabernet Sauvignon,California,79,0.0,0
1208,Belasco de Baquedano Rosa de Argentina,Sparkling,Non-Vintage Sparkling Wine,Argentina,20,4.2,17
1209,Louis Latour Bourgogne Pinot Noir,2020,Pinot Noir,France,26,4.4,61
1210,Domaine Laroque Cite de Carcassonne Rose,2021,Rosé,France,13,4.4,55
1211,Chateau Calon-Segur,2019,Bordeaux Red Blends,France,129,0.0,0
1212,Louis Latour Grand Ardeche Chardonnay,2019,Chardonnay,France,16,4.3,81
1213,Sandeman 20 Year Old,Tawny,Port,Portugal,65,4.6,71
1214,Chateau Duhart-Milon,2015,Bordeaux Red Blends,France,104,4.2,6
1215,Aurelien Verdet Vosne-Romanee Vieilles Vignes,2016,Pinot Noir,France,149,0.0,0
1216,Darioush Signature Shiraz,2018,Syrah/Shiraz,California,85,0.0,0
1217,Maritana Vineyards La Riviere Chardonnay,2017,Chardonnay,California,53,5.0,5
1218,Artesa Estate Pinot Noir,2017,Pinot Noir,California,45,4.0,10
1219,Chateau Hyot,2016,Bordeaux Red Blends,France,14,3.6,36
1220,Zenato Valpolicella Superiore,2019,Other Red Blends,Italy,16,0.0,0
1221,Salcheto Vino Nobile di Montepulciano Riserva,2016,Sangiovese,Italy,38,3.8,21
1222,Castello Romitorio Brunello di Montalcino,2017,Sangiovese,Italy,66,0.0,0
1223,Stags' Leap Winery The Investor Red Wine,2018,Other Red Blends,California,58,4.4,46
1224,Yalumba Y Series Viognier,2021,Viognier,Australia,15,3.8,30
1225,Perrier-Jouet Belle Epoque Brut,2013,Vintage Sparkling Wine,France,195,0.0,0
1226,Chateau Gloria,2016,Bordeaux Red Blends,France,57,4.0,34
1227,Yalumba Y Series Shiraz,2019,Syrah/Shiraz,Australia,14,3.3,49
1228,Verite La Joie,2008,Bordeaux Red Blends,California,449,0.0,0
1229,Tenuta di Arceno Arcanum,2016,Cabernet Franc,Italy,99,0.0,0
1230,Duboeuf Macon-Villages,2019,Chardonnay,France,28,4.0,10
1231,Chateau Bourdieu,2019,Bordeaux Red Blends,France,14,3.7,110
1232,Petra Hebo Suvereto Rosso,2019,Tuscan Blends,Italy,24,4.5,25
1233,Mumm Napa Brut,Rose,Sparkling Rosé,California,24,4.2,470
1234,Benovia La Pommeraie Chardonnay,2019,Chardonnay,California,59,0.0,0
1235,Faire La Fete,Brut,Non-Vintage Sparkling Wine,France,19,4.3,141
1236,MacRostie Sonoma Coast Chardonnay,2020,Chardonnay,California,26,3.6,15
1237,Chris Ringland Three Rivers Dry Grown Shiraz,2003,Syrah/Shiraz,Australia,617,0.0,0
1238,Barnett Vineyards Spring Mountain Cabernet Sauvignon,2019,Cabernet Sauvignon,California,79,0.0,0
1239,Royal Tokaji 5 Puttonyos (Red Label) (500ML),2017,Other Dessert,Hungary,64,0.0,0
1240,Champagne Bernard Remy Carte Blanche,Brut,Non-Vintage Sparkling Wine,France,39,0.0,0
1241,Dominique Cornin Pouilly-Fuisse,2019,Chardonnay,France,41,0.0,0
1242,Quinta da Muradella Alanda Tinto,2016,Other Red Blends,Spain,41,4.4,21
1243,Cesari Amarone della Valpolicella Classico,2016,Other Red Blends,Italy,55,4.1,30
1244,Bisol Jeio Prosecco,Superiore,Non-Vintage Sparkling Wine,Italy,21,4.1,206
1245,Matsu El Picaro,2021,Tempranillo,Spain,15,4.5,44
1246,El Enemigo Gran Enemigo Gualtallary Single Vineyard,2017,Cabernet Franc,Argentina,109,4.6,9
1247,Prunotto Fiulot Barbera d'Asti,2019,Barbera,Italy,17,3.9,62
1248,Grgich Hills Estate Cabernet Sauvignon,2018,Cabernet Sauvignon,California,72,0.0,0
1249,Whitehaven Sauvignon Blanc (375ML half-bottle),2021,Sauvignon Blanc,Zealand,11,4.0,5
1250,Domaine de Chevalier (1.5 Liter Magnum),2019,Bordeaux Red Blends,France,149,0.0,0
1251,Pewsey Vale Eden Valley Dry Riesling,2021,Riesling,Australia,17,3.8,58
1252,Vietti Barbera d'Alba Tre Vigne,2019,Barbera,Italy,25,3.9,32
1253,Migration Sonoma Coast Pinot Noir,2020,Pinot Noir,California,34,0.0,0
1254,Castello di Querceto Chianti Classico,2020,Sangiovese,Italy,15,0.0,0
1255,Santa Margherita Prosecco,Superiore,Non-Vintage Sparkling Wine,Italy,25,4.1,284
1256,Piper Sonoma,Brut,Non-Vintage Sparkling Wine,California,22,4.3,94
1257,Nicolas Feuillatte Reserve Exclusive Brut (187ML,Split),Non-Vintage Sparkling Wine,France,12,3.7,22
1258,Lewis Cellars Napa Valley Chardonnay,2021,Chardonnay,California,63,0.0,0
1259,Leonetti Merlot,2020,Merlot,Washington,105,0.0,0
1260,Castello della Paneretta Chianti Classico Riserva,2017,Sangiovese,Italy,36,0.0,0
1261,O'Shaughnessy Howell Mountain Cabernet Sauvignon,2018,Cabernet Sauvignon,California,104,4.6,5
1262,Bodegas Juan Gil Juan Gil,2019,Mourvedre,Spain,15,4.0,62
1263,Eden Rift Estate Pinot Noir,2018,Pinot Noir,California,47,4.8,22
1264,Silverado Mt. George Merlot,2019,Merlot,California,44,0.0,0
1265,Gran Moraine Yamhill-Carlton Chardonnay,2018,Chardonnay,Oregon,44,0.0,0
1266,Aperture Chenin Blanc,2021,Chenin Blanc,California,36,0.0,0
1267,Caparzo Rosso di Montalcino,2019,Sangiovese,Italy,22,3.9,39
1268,Duckhorn Napa Valley Merlot (375ML half-bottle),2019,Merlot,California,28,0.0,0
1269,Patrimony Cabernet Sauvignon (1.5 Liter Magnum),2017,Cabernet Sauvignon,California,589,0.0,0
1270,Chateau Rieussec Sauternes,2017,Other Dessert,France,62,0.0,0
1271,Joseph Drouhin Beaune Clos des Mouches Premier Cru Rouge,2018,Pinot Noir,France,169,4.0,8
1272,Patrimony Caves des Lions,2019,Bordeaux Red Blends,California,279,0.0,0
1273,Alpha Omega Cabernet Sauvignon,2019,Cabernet Sauvignon,California,145,0.0,0
1274,Felton Road Bannockburn Pinot Noir,2020,Pinot Noir,Zealand,49,0.0,0
1275,Browne Family Vineyards Bitner Estate Cabernet Sauvignon,2019,Cabernet Sauvignon,Washington,35,4.0,25
1276,Scharffenberger Brut,Excellence,Non-Vintage Sparkling Wine,California,23,3.8,162
1277,Sean Minor 4B Pinot Noir,2020,Pinot Noir,California,16,4.0,9
1278,J.J. Prum Graacher Himmelreich Riesling Auslese,2020,Riesling,Germany,64,0.0,0
1279,Chateau Mouton Rothschild,2014,Bordeaux Red Blends,France,714,4.2,8
1280,Hermanos Pecina Senorio Crianza,2015,Tempranillo,Spain,22,4.3,20
1281,Beni di Batasiolo Barolo,2015,Nebbiolo,Italy,42,4.8,14
1282,Chateau Pichon-Longueville Baron (1.5 Liter Magnum),2018,Bordeaux Red Blends,France,369,0.0,0
1283,Tenuta di Arceno Strada al Sasso Chianti Classico Gran Selezione,2018,Sangiovese,Italy,71,0.0,0
1284,Louis Roederer Brut Rose with Gift Box,2015,Sparkling Rosé,France,85,0.0,0
1285,Bruno Giacosa Roero Arneis,2021,Arneis,Italy,39,4.8,17
1286,Beeslaar Pinotage,2018,Pinotage,Africa,54,0.0,0
1287,My Favorite Neighbor Harvey and Harriet Red Blend,2020,Other Red Blends,California,33,4.3,7
1288,Chateau Haut-Bailly (1.5 Liter Magnum),2019,Bordeaux Red Blends,France,234,0.0,0
1289,Beaumont Chenin Blanc,2020,Chenin Blanc,Africa,23,4.0,53
1290,Geyser Peak Walking Tree Vineyard Cabernet Sauvignon,2019,Cabernet Sauvignon,California,24,4.2,16
1291,Rare Wine Co. New York Malmsey,Madeira,Madeira,Portugal,61,4.5,26
1292,Bryant Family Bettina Proprietary Red,2009,Bordeaux Red Blends,California,449,0.0,0
1293,S.A. Prum Wehlener Sonnenuhr Riesling Kabinett,2016,Riesling,Germany,45,4.0,30
1294,FitVine Wine,Prosecco,Non-Vintage Sparkling Wine,Italy,18,0.0,0
1295,Yalumba Aged Tawny 50 Years Old,(500ML),Port,Australia,239,0.0,0
1296,Beringer Napa Valley Cabernet Sauvignon,2016,Cabernet Sauvignon,California,59,4.3,25
1297,Mount Eden Vineyards Estate Cabernet Sauvignon,2017,Cabernet Sauvignon,California,99,0.0,0
1298,Belle Glos Dairyman Vineyard Pinot Noir (1.5 Liter Magnum),2018,Pinot Noir,California,139,0.0,0
1299,Purlieu Le Pich Cabernet Sauvignon,2018,Cabernet Sauvignon,California,57,0.0,0
1300,Sequel Syrah,2018,Syrah/Shiraz,Washington,61,0.0,0
1301,Vins el Cep Claror Brut Nature Gran Reserva Cava,2014,Vintage Sparkling Wine,Spain,45,4.4,6
1302,Porter Creek Fiona Hill Pinot Noir,2018,Pinot Noir,California,57,0.0,0
1303,Guigal Crozes Hermitage,2019,Syrah/Shiraz,France,29,0.0,0
1304,Clarendon Hills Hickinbotham Cabernet Sauvignon,2005,Cabernet Sauvignon,Australia,79,4.3,6
1305,Walt Sonoma Coast Chardonnay,2019,Chardonnay,California,41,0.0,0
1306,Montes Alpha Series Carmenere,2019,Carmenere,Chile,19,3.8,24
1307,Schramsberg Mirabelle Brut,Rose,Sparkling Rosé,California,31,4.3,199
1308,Nino Franco Rustico Prosecco,Superiore,Non-Vintage Sparkling Wine,Italy,19,4.1,1050
1309,Owen Roe Sinister Hand,2019,Rhone Red Blends,Washington,28,3.8,45
1310,Chateau Rieussec R de Rieussec Blanc,2018,Bordeaux White Blends,France,23,3.8,35
1311,Massolino Vigna Margheria Barolo,2017,Nebbiolo,Italy,114,0.0,0
1312,Chateau Haut-Bailly II,2019,Bordeaux Red Blends,France,34,3.9,7
1313,Chateau Les Grands Chenes,2016,Bordeaux Red Blends,France,18,4.2,28
1314,Penfolds Bin 407 Cabernet Sauvignon,2019,Cabernet Sauvignon,Australia,79,0.0,0
1315,Montes Alpha Series Cabernet Sauvignon,2018,Cabernet Sauvignon,Chile,20,3.7,14
1316,J Vineyards Cuvee 20,Brut,Non-Vintage Sparkling Wine,California,32,4.1,165
1317,Laurent Perrachon et Fils Morgon Cote du Py,2020,Gamay,France,27,0.0,0
1318,Simonnet-Febvre Cremant de Bourgogne,Rose,Sparkling Rosé,France,22,4.6,54
1319,Bonaccorsi Cargasacchi Vineyard Pinot Noir,2014,Pinot Noir,California,48,0.0,0
1320,Chateau Siran,2016,Bordeaux Red Blends,France,41,4.3,60
1321,Northstar Cabernet Sauvignon,2018,Cabernet Sauvignon,Washington,39,0.0,0
1322,Whitehall Lane Cabernet Sauvignon,2019,Cabernet Sauvignon,California,43,4.2,11
1323,Henriot Brut,Rose,Sparkling Rosé,France,75,4.2,24
1324,Chateau l'Enclos,2019,Bordeaux Red Blends,France,34,4.1,11
1325,Alexakis Assyrtiko,2021,Assyrtiko,Greece,17,4.4,6
1326,Chateau Fortia Tradition Chateauneuf-du-Pape,2018,Rhone Red Blends,France,45,4.0,7
1327,Domaine Roux Pere & Fils Aloxe-Corton Les Valozieres Premier Cru,2018,Pinot Noir,France,59,4.9,26
1328,Herdade de Sao Miguel Reserva,2019,Other Red Blends,Portugal,35,0.0,0
1329,Antonella Corda Cannonau,2020,Grenache,Italy,29,0.0,0
1330,Perrier-Jouet Blason,Rose,Sparkling Rosé,France,79,4.4,39
1331,Starmont Cabernet Sauvignon,2019,Cabernet Sauvignon,California,34,3.2,5
1332,Penfolds Grange,2015,Syrah/Shiraz,Australia,850,4.9,6
1333,Bodegas Izadi Rioja Reserva,2018,Tempranillo,Spain,22,4.0,13
1334,Kosta Browne Cerise Vineyard Pinot Noir,2019,Pinot Noir,California,175,0.0,0
1335,Albert Bichot Nuits-Saint-Georges Chateau Gris Premier Cru Monopole,2019,Pinot Noir,France,139,0.0,0
1336,Paitin Starda Langhe Nebbiolo,2020,Nebbiolo,Italy,23,4.2,8
1337,Chateau du Coudray-Montpensier Le Grand Bouqueteau Chinon Reserve,2019,Cabernet Franc,France,19,0.0,0
1338,Chateau Branaire-Ducru,2016,Bordeaux Red Blends,France,71,4.2,53
1339,Chateau Dalem,2018,Bordeaux Red Blends,France,26,4.1,7
1340,M. Chapoutier Ermitage Le Meal,2006,Syrah/Shiraz,France,270,0.0,0
1341,Serego Alighieri Vaio Armaron Amarone della Valpolicella Classico,2015,Other Red Blends,Italy,115,0.0,0
1342,Woodward Canyon Artist Series Cabernet Sauvignon,2019,Cabernet Sauvignon,Washington,58,0.0,0
1343,Lanson Le Black Label,Brut,Non-Vintage Sparkling Wine,France,49,4.2,90
1344,Duboeuf Fleurie Domaine des Quatre Vents,2020,Gamay,France,32,0.0,0
1345,Martin Ray Concrete Dutton Ranch Chardonnay,2021,Chardonnay,California,22,0.0,0
1346,Luke Cabernet Sauvignon,2019,Cabernet Sauvignon,Washington,25,4.1,79
1347,J Vineyards California,Cuvee,Non-Vintage Sparkling Wine,California,27,4.2,112
1348,Esk Valley Sauvignon Blanc,2021,Sauvignon Blanc,Zealand,18,0.0,0
1349,Vasse Felix Chardonnay,2019,Chardonnay,Australia,44,0.0,0
1350,Greywacke Wild Sauvignon,2020,Sauvignon Blanc,Zealand,31,0.0,0
1351,Charles Heidsieck Rose,Reserve,Sparkling Rosé,France,87,4.7,49
1352,Patz & Hall Sonoma Coast Chardonnay,2018,Chardonnay,California,36,0.0,0
1353,Vina Esmeralda Blanco,2020,Muscat,Spain,13,4.6,11
1354,Domaine de la Solitude Chateauneuf-du-Pape Cornelia Constanza,2019,Grenache,France,110,0.0,0
1355,G.D. Vajra Bricco Delle Viole Barolo,2017,Nebbiolo,Italy,99,0.0,0
